Country,State,Year,Gender,Category,"Gross Enrolment Ratio (Ger) In Higher Education (UOM:Ratio), Scaling Factor:1"
India,Karnataka,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,16.9
India,Karnataka,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,15.1
India,Karnataka,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,16.1
India,Kerala,"Financial Year (Apr - Mar), 2015",Male,All Categories,26.6
India,Kerala,"Financial Year (Apr - Mar), 2015",Female,All Categories,35
India,Kerala,"Financial Year (Apr - Mar), 2015",Total,All Categories,30.8
India,Kerala,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,16.4
India,Kerala,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,28.5
India,Kerala,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,22.4
India,Kerala,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,13.6
India,Kerala,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,19.2
India,Kerala,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,16.5
India,Ladakh,"Financial Year (Apr - Mar), 2015",Male,All Categories,23.5
India,Ladakh,"Financial Year (Apr - Mar), 2015",Female,All Categories,26.2
India,Ladakh,"Financial Year (Apr - Mar), 2015",Total,All Categories,24.8
India,Ladakh,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,13.6
India,Ladakh,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,17.9
India,Ladakh,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,15.7
India,Ladakh,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,10.2
India,Ladakh,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,8.8
India,Ladakh,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,9.5
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Male,All Categories,4.1
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Female,All Categories,10.2
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Total,All Categories,7.1
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,2.2
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,4.7
India,Lakshadweep,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,3.4
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Male,All Categories,21.1
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Female,All Categories,17.9
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Total,All Categories,19.6
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,17
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,13.8
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,15.5
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,9.8
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,7.4
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,8.6
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Male,All Categories,31.9
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Female,All Categories,27.6
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Total,All Categories,29.9
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,31.9
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,27
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,29.6
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,18.1
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,11.4
India,Maharashtra,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,14.7
India,Manipur,"Financial Year (Apr - Mar), 2015",Male,All Categories,35.3
India,Manipur,"Financial Year (Apr - Mar), 2015",Female,All Categories,33.1
India,Manipur,"Financial Year (Apr - Mar), 2015",Total,All Categories,34.2
India,Manipur,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,57.8
India,Manipur,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,47.8
India,Manipur,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,52.8
India,Manipur,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,20.9
India,Manipur,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,18.5
India,Manipur,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,19.7
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Male,All Categories,20.4
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Female,All Categories,21.1
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Total,All Categories,20.8
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,55.3
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,44.3
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,50.1
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,15.7
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,18.4
India,Meghalaya,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,17.1
India,Mizoram,"Financial Year (Apr - Mar), 2015",Male,All Categories,25.2
India,Mizoram,"Financial Year (Apr - Mar), 2015",Female,All Categories,23
India,Mizoram,"Financial Year (Apr - Mar), 2015",Total,All Categories,24.1
India,Mizoram,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,192.6
India,Mizoram,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,96.7
India,Mizoram,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,15.8
India,Mizoram,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,25.6
India,Mizoram,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,23.5
India,Mizoram,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,24.5
India,Nagaland,"Financial Year (Apr - Mar), 2015",Male,All Categories,14.2
India,Nagaland,"Financial Year (Apr - Mar), 2015",Female,All Categories,15.6
India,Nagaland,"Financial Year (Apr - Mar), 2015",Total,All Categories,14.9
India,Nagaland,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,13.5
India,Nagaland,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,14.8
India,Nagaland,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,14.1
India,Odisha,"Financial Year (Apr - Mar), 2015",Male,All Categories,21.5
India,Odisha,"Financial Year (Apr - Mar), 2015",Female,All Categories,17.8
India,Odisha,"Financial Year (Apr - Mar), 2015",Total,All Categories,19.6
India,Odisha,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,16.5
India,Odisha,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,12.9
India,Odisha,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,14.7
India,Odisha,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,10.7
India,Odisha,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,8.2
India,Odisha,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,9.4
India,Puducherry,"Financial Year (Apr - Mar), 2015",Male,All Categories,44.2
India,Puducherry,"Financial Year (Apr - Mar), 2015",Female,All Categories,42.1
India,Puducherry,"Financial Year (Apr - Mar), 2015",Total,All Categories,43.2
India,Puducherry,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,33.2
India,Puducherry,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,31.7
India,Puducherry,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,32.5
India,Puducherry,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,
India,Puducherry,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,
India,Puducherry,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2015",Male,All Categories,25.8
India,Punjab,"Financial Year (Apr - Mar), 2015",Female,All Categories,28.5
India,Punjab,"Financial Year (Apr - Mar), 2015",Total,All Categories,27
India,Punjab,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,17.7
India,Punjab,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,18.4
India,Punjab,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,18
India,Punjab,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Male,All Categories,21.8
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Female,All Categories,18.5
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Total,All Categories,20.2
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,16.7
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,13.4
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,15.2
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,16.9
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,13.5
India,Rajasthan,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,15.2
India,Sikkim,"Financial Year (Apr - Mar), 2015",Male,All Categories,36.7
India,Sikkim,"Financial Year (Apr - Mar), 2015",Female,All Categories,38.5
India,Sikkim,"Financial Year (Apr - Mar), 2015",Total,All Categories,37.6
India,Sikkim,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,36.2
India,Sikkim,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,22.5
India,Sikkim,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,29.1
India,Sikkim,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,20
India,Sikkim,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,28.8
India,Sikkim,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,24.5
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Male,All Categories,46.3
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Female,All Categories,42.4
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Total,All Categories,44.3
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,34.6
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,34.2
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,34.4
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,36.4
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,27.3
India,Tamil Nadu,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,31.8
India,Telangana,"Financial Year (Apr - Mar), 2015",Male,All Categories,39.3
India,Telangana,"Financial Year (Apr - Mar), 2015",Female,All Categories,33.4
India,Telangana,"Financial Year (Apr - Mar), 2015",Total,All Categories,36.3
India,Telangana,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,38.1
India,Telangana,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,34.2
India,Telangana,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,36.1
India,Telangana,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,39.2
India,Telangana,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,28.7
India,Telangana,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,33.9
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Male,All Categories,6.200000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Female,All Categories,10.250000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Total,All Categories,7.400000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,20.200000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,29.050000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,24.000000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,11.400000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,9.150000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,10.300000000000000000000
India,Tripura,"Financial Year (Apr - Mar), 2015",Male,All Categories,19.9
India,Tripura,"Financial Year (Apr - Mar), 2015",Female,All Categories,14
India,Tripura,"Financial Year (Apr - Mar), 2015",Total,All Categories,16.9
India,Tripura,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,18
India,Tripura,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,11.3
India,Tripura,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,14.6
India,Tripura,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,12.9
India,Tripura,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,9.1
India,Tripura,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,10.9
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Male,All Categories,24.2
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Female,All Categories,24.9
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Total,All Categories,24.5
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,20.3
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,20.7
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,20.5
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,33.5
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,27.7
India,Uttar Pradesh,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,30.6
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Male,All Categories,33.6
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Female,All Categories,32.9
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Total,All Categories,33.3
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,23.8
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,23.2
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,23.5
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,40.3
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,36.8
India,Uttarakhand,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,38.6
India,West Bengal,"Financial Year (Apr - Mar), 2015",Male,All Categories,19.1
India,West Bengal,"Financial Year (Apr - Mar), 2015",Female,All Categories,16.2
India,West Bengal,"Financial Year (Apr - Mar), 2015",Total,All Categories,17.7
India,West Bengal,"Financial Year (Apr - Mar), 2015",Male,Scheduled Caste,14.2
India,West Bengal,"Financial Year (Apr - Mar), 2015",Female,Scheduled Caste,11.5
India,West Bengal,"Financial Year (Apr - Mar), 2015",Total,Scheduled Caste,12.8
India,West Bengal,"Financial Year (Apr - Mar), 2015",Male,Scheduled Tribe,10.6
India,West Bengal,"Financial Year (Apr - Mar), 2015",Female,Scheduled Tribe,8.4
India,West Bengal,"Financial Year (Apr - Mar), 2015",Total,Scheduled Tribe,9.5
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Male,All Categories,21.9
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Female,All Categories,24.6
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Total,All Categories,23.2
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Male,Scheduled Caste,
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Female,Scheduled Caste,
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Total,Scheduled Caste,
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Male,Scheduled Tribe,8.6
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Female,Scheduled Tribe,11.4
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2014",Total,Scheduled Tribe,10
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Male,All Categories,35.2
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Female,All Categories,27.3
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Total,All Categories,31.2
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Male,Scheduled Caste,28.9
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Female,Scheduled Caste,22.7
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Total,Scheduled Caste,25.8
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Male,Scheduled Tribe,28.1
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Female,Scheduled Tribe,20.1
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2014",Total,Scheduled Tribe,23.9
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Male,All Categories,28.6
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Female,All Categories,27.9
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Total,All Categories,28.3
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Male,Scheduled Caste,
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Female,Scheduled Caste,
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Total,Scheduled Caste,
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Male,Scheduled Tribe,35.1
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Female,Scheduled Tribe,33
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2014",Total,Scheduled Tribe,34
India,Assam,"Financial Year (Apr - Mar), 2014",Male,All Categories,15.4
India,Assam,"Financial Year (Apr - Mar), 2014",Female,All Categories,14.3
India,Assam,"Financial Year (Apr - Mar), 2014",Total,All Categories,14.8
India,Assam,"Financial Year (Apr - Mar), 2014",Male,Scheduled Caste,16
India,Assam,"Financial Year (Apr - Mar), 2014",Female,Scheduled Caste,15.1
India,Assam,"Financial Year (Apr - Mar), 2014",Total,Scheduled Caste,15.5
India,Assam,"Financial Year (Apr - Mar), 2014",Male,Scheduled Tribe,19.4
India,Assam,"Financial Year (Apr - Mar), 2014",Female,Scheduled Tribe,17.2
India,Assam,"Financial Year (Apr - Mar), 2014",Total,Scheduled Tribe,18.2
India,Bihar,"Financial Year (Apr - Mar), 2014",Male,All Categories,15.2
India,Bihar,"Financial Year (Apr - Mar), 2014",Female,All Categories,12.4
India,Bihar,"Financial Year (Apr - Mar), 2014",Total,All Categories,13.9
India,Bihar,"Financial Year (Apr - Mar), 2014",Male,Scheduled Caste,10.1
India,Bihar,"Financial Year (Apr - Mar), 2014",Female,Scheduled Caste,6.5
India,Bihar,"Financial Year (Apr - Mar), 2014",Total,Scheduled Caste,8.3
India,Bihar,"Financial Year (Apr - Mar), 2014",Male,Scheduled Tribe,15.3
India,Bihar,"Financial Year (Apr - Mar), 2014",Female,Scheduled Tribe,11.4
India,Bihar,"Financial Year (Apr - Mar), 2014",Total,Scheduled Tribe,13.4
India,Chandigarh,"Financial Year (Apr - Mar), 2014",Male,All Categories,48.6
India,Chandigarh,"Financial Year (Apr - Mar), 2014",Female,All Categories,66.4
India,Chandigarh,"Financial Year (Apr - Mar), 2014",Total,All Categories,56.1
India,Chandigarh,"Financial Year (Apr - Mar), 2014",Male,Scheduled Caste,27.5
India,Chandigarh,"Financial Year (Apr - Mar), 2014",Female,Scheduled Caste,32.2
India,Chandigarh,"Financial Year (Apr - Mar), 2014",Total,Scheduled Caste,29.6
India,Chandigarh,"Financial Year (Apr - Mar), 2014",Male,Scheduled Tribe,
